324,59,57,-81.628,10.310,-59.899,32.5,-56.570,4.464,-40.140
325,60,30,-70.513,43.260,-22.149,35.7,-54.053,39.055,-15.228
326,60,31,-67.734,48.855,-28.754,26.7,-51.215,42.694,-17.503
327,60,51,-77.865,27.697,-38.616,30.2,-56.890,11.784,-33.212
328,60,57,-76.003,33.455,-50.176,27.2,-53.751,13.774,-37.413
329,60,59,-67.152,47.339,-38.609,15.3,-49.929,41.531,-20.055
330,61,11,69.651,45.106,-21.792,35.7,53.715,40.012,-15.239
331,61,33,67.019,50.285,-28.368,26.5,51.169,43.073,-17.267
332,61,50,77.394,28.983,-37.898,29.7,56.136,12.787,-33.143
333,61,56,75.244,34.824,-49.733,27.1,53.028,14.557,-37.412
334,61,58,66.658,48.085,-38.690,15.0,49.545,41.919,-20.099
335,62,18,-33.276,82.165,-6.892,27.5,-27.316,68.197,-5.461
336,62,22,-43.869,74.325,5.101,44.9,-38.501,63.950,3.441
337,62,23,-44.226,75.702,-8.102,16.5,-38.245,64.247,-7.845
338,62,30,-57.345,63.719,-10.811,42.9,-46.251,55.369,-9.361
339,62,31,-54.309,68.755,-17.457,30.2,-43.002,59.361,-12.022
340,62,59,-54.958,69.554,-27.842,38.7,-42.636,57.532,-15.377
341,63,3,-19.817,-111.896,35.517,40.0,-17.726,-99.580,26.850
342,63,34,-24.347,-107.086,44.350,31.4,-21.467,-92.841,37.994
343,63,35,-33.065,-101.511,50.632,30.4,-26.033,-88.695,43.043
344,63,36,-44.004,-94.853,53.681,39.6,-37.267,-82.128,45.172
345,63,62,-41.957,-108.349,20.154,34.7,-33.573,-96.885,16.318
346,63,63,-47.339,-104.037,24.260,31.4,-39.344,-91.357,21.064
347,63,64,-51.972,-99.203,30.134,29.8,-42.745,-87.396,26.165
348,64,3,20.312,-111.442,36.402,40.5,17.313,-98.941,28.128
349,64,42,24.569,-106.611,45.323,31.7,21.307,-92.459,39.006
350,64,43,33.663,-101.102,51.056,30.5,26.393,-88.315,43.398
351,64,44,43.820,-94.260,54.893,39.8,37.337,-81.583,45.895
352,64,67,41.956,-108.323,20.302,35.0,34.015,-96.678,15.932
353,64,68,46.910,-104.485,23.605,31.7,39.057,-91.576,20.334
354,64,69,51.588,-99.453,30.313,30.2,42.355,-87.523,26.766
355,65,52,-66.068,-88.934,-5.880,40.8,-52.847,-81.600,-3.709
356,65,61,-44.289,-107.842,-18.620,30.5,-36.271,-96.341,-13.274
357,65,62,-50.728,-104.457,-9.504,29.5,-41.862,-93.613,-6.944
358,65,63,-55.618,-100.676,-6.262,31.2,-45.083,-90.950,-4.918
359,66,52,-69.815,-83.218,2.759,19.1,-56.077,-75.777,3.151
360,66,53,-73.596,-76.296,-7.339,31.3,-61.259,-67.648,-5.818
361,66,61,-50.728,-104.457,-9.504,44.4,-41.862,-93.613,-6.944
362,66,62,-55.888,-100.523,0.159,31.1,-45.745,-90.537,-0.286
363,66,63,-60.242,-96.186,2.330,22.5,-49.389,-86.604,1.895
364,66,64,-64.188,-90.928,8.935,27.8,-52.569,-82.002,7.847
365,67,54,66.673,-88.122,-6.364,41.2,53.315,-80.517,-4.466
366,67,66,45.191,-107.294,-18.274,30.9,36.905,-95.934,-12.784
367,67,67,51.562,-103.845,-9.079,29.7,42.407,-93.199,-6.930
368,67,68,56.438,-100.020,-5.285,31.5,45.689,-90.279,-3.883
369,68,54,70.535,-82.060,2.550,19.4,56.543,-74.631,3.544
370,68,55,74.510,-74.342,-6.196,31.6,62.312,-66.037,-5.559
371,68,66,51.562,-103.845,-9.079,44.8,42.407,-93.199,-6.930
372,68,67,56.294,-100.211,-1.054,31.4,45.754,-90.742,-0.972
373,68,68,61.292,-95.006,3.407,22.7,50.283,-85.257,2.559
374,68,69,65.127,-89.690,9.356,28.0,53.438,-80.985,8.153
375,69,52,-73.584,-76.286,-9.543,37.4,-61.046,-67.635,-7.391
376,69,53,-76.986,-67.412,-18.646,22.6,-63.474,-60.727,-14.422
377,70,54,74.605,-74.081,-8.759,37.6,62.109,-66.108,-6.731
378,70,55,77.218,-66.678,-19.307,22.8,63.779,-60.090,-14.430
